nik_kepala_keluarga,nama_kepala_keluarga,jumlah_anggota_keluarga,alamat,rt,rw,kelurahan,kecamatan,kabupaten_kota,provinsi,status_kepemilikan_rumah,jenis_lantai,jenis_dinding,jenis_atap,sumber_air_minum,sumber_penerangan,jenis_kloset,fasilitas_buang_tinja,luas_lantai,jumlah_kamar_tidur,akses_internet,akses_listrik,pendidikan_kepala_keluarga,pekerjaan_kepala_keluarga,status_perkawinan,jumlah_anak_balita,jumlah_anak_sekolah,pengeluaran_per_bulan,pendapatan_per_bulan,kepemilikan_lahan,kepemilikan_kendaraan,kepemilikan_tabungan,penerima_bansos,jenis_bansos,status_stunting,akses_fasilitas_kesehatan,riwayat_penyakit_kronis,disabilitas,tanggal_update,is_poor,rasio_pengeluaran_pendapatan,kepadatan_rumah,risk_score,stunting_risk_score,cluster,socio_segment,socio_segment_label,anomaly,anomaly_label
3201000000000257,Tono Hidayat,6,Jl. Contoh No.33,2,3,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Genteng,PDAM,PLN,Cemplung,Lubang Tanah,28,5,Ada,Ada,SD,Buruh,Belum Kawin,0,4,3133343,3720888,Tidak Ada,Tidak Ada,Ada,Ya,BPNT,Ya,Tidak Ada,Hipertensi,Ya,2025-09-09,0,0.8420954890338005,0.2142857142857142,0.465846667394134,0.465846667394134,1,0,Mampu,1,Normal
3201000000000258,Ayu Wijaya,5,Jl. Contoh No.169,1,2,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Asbes,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,108,3,Tidak Ada,Ada,SD,Tidak Bekerja,Kawin,0,0,1319025,1546203,Ada,Ada,Tidak Ada,Ya,BPNT,Ya,Tidak Ada,Diabetes,Tidak,2025-03-24,0,0.8530736261668099,0.0462962962962962,0.4793543935224158,0.4793543935224158,1,1,Menengah,1,Normal
3201000000000259,Tono Wijaya,5,Jl. Contoh No.117,2,3,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Genteng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,101,2,Tidak Ada,Ada,DIPLOMA,Buruh,Cerai Hidup,1,3,3719234,5112464,Ada,Ada,Ada,Tidak,PKH,Ya,Tidak Ada,Asma,Tidak,2025-02-11,0,0.7274836556306313,0.0495049504950495,0.4684142258633584,0.4684142258633584,1,0,Mampu,1,Normal
3201000000000260,Agus Wijaya,4,Jl. Contoh No.3,2,4,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,Sumur,Non-PLN,Cemplung,SPAL,87,3,Tidak Ada,Tidak Ada,SARJANA,Petani,Kawin,0,2,3261587,3297746,Tidak Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Sulit,Tidak Ada,Ya,2025-03-05,0,0.9890352380080212,0.0459770114942528,0.4359919537353107,0.4359919537353107,0,1,Menengah,1,Normal
3201000000000261,Ayu Wijaya,7,Jl. Contoh No.156,7,4,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Asbes,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,86,2,Tidak Ada,Ada,SMA,PNS,Cerai Hidup,0,0,999332,943460,Ada,Ada,Ada,Ya,PKH,Ya,Tidak Ada,Diabetes,Tidak,2025-01-14,1,1.0592203167065906,0.0813953488372093,0.4527176274376198,0.4527176274376198,1,1,Menengah,1,Normal
3201000000000262,Andi Santoso,5,Jl. Contoh No.4,10,2,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Asbes,Air Kemasan,Non-PLN,Leher Angsa,SPAL,97,4,Ada,Ada,SMP,Petani,Cerai Hidup,0,4,4009604,4675892,Tidak Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Sulit,Tidak Ada,Tidak,2025-04-27,0,0.8575056908927751,0.0515463917525773,0.4641240726146405,0.4641240726146405,2,0,Mampu,1,Normal
3201000000000263,Joko Wijaya,2,Jl. Contoh No.189,10,4,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Seng,Sumur,Non-PLN,Cemplung,SPAL,65,1,Tidak Ada,Tidak Ada,SMA,Pedagang,Kawin,0,2,2532838,3009686,Ada,Tidak Ada,Tidak Ada,Ya,PKH,Tidak,Sulit,Hipertensi,Ya,2025-09-17,0,0.84156220947966,0.0307692307692307,0.4793543935224158,0.4793543935224158,0,2,Rentan,1,Normal
3201000000000264,Budi Wijaya,8,Jl. Contoh No.169,5,2,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Asbes,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,33,4,Tidak Ada,Ada,SMP,Pedagang,Cerai Mati,0,2,1625896,1538867,Ada,Ada,Ada,Tidak,PKH,Ya,Sulit,TBC,Tidak,2025-01-06,1,1.0565539452077406,0.2424242424242424,0.4527176274376198,0.4527176274376198,1,1,Menengah,1,Normal
3201000000000265,Rina Saputra,8,Jl. Contoh No.175,3,3,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Seng,PDAM,PLN,Leher Angsa,SPAL,22,2,Ada,Tidak Ada,SARJANA,Petani,Belum Kawin,0,2,1799945,2729688,Tidak Ada,Ada,Tidak Ada,Tidak,BLT,Tidak,Sulit,Tidak Ada,Tidak,2025-04-20,0,0.6593958723487813,0.3636363636363636,0.5021838377759203,0.5021838377759203,0,1,Menengah,1,Normal
3201000000000266,Siti Hidayat,7,Jl. Contoh No.64,7,2,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Bambu,Seng,Air Kemasan,PLN,Leher Angsa,SPAL,49,1,Ada,Tidak Ada,SD,Pedagang,Belum Kawin,0,3,1920058,2592679,Ada,Ada,Ada,Ya,Tidak Ada,Tidak,Tidak Ada,Diabetes,Ya,2025-04-11,0,0.7405691178892566,0.1428571428571428,0.4619858201860471,0.4619858201860471,2,1,Menengah,1,Normal
3201000000000267,Budi Hidayat,2,Jl. Contoh No.69,6,3,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Genteng,PDAM,PLN,Leher Angsa,SPAL,20,1,Tidak Ada,Ada,SMA,PNS,Cerai Hidup,2,0,867446,1014638,Tidak Ada,Ada,Tidak Ada,Tidak,BLT,Tidak,Sulit,Tidak Ada,Ya,2025-01-22,1,0.8549315125197361,0.1,0.4114257596508893,0.4114257596508893,0,1,Menengah,1,Normal
3201000000000268,Ayu Hidayat,3,Jl. Contoh No.167,5,2,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Bambu,Genteng,Sumur,PLN,Leher Angsa,SPAL,44,4,Ada,Ada,SARJANA,Karyawan,Cerai Hidup,1,3,3421206,3524669,Ada,Ada,Ada,Ya,BPNT,Tidak,Tidak Ada,Diabetes,Tidak,2025-06-15,0,0.970646037968388,0.0681818181818181,0.4354316511153316,0.4354316511153316,0,0,Mampu,1,Normal
3201000000000269,Andi Santoso,3,Jl. Contoh No.154,5,2,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Genteng,Air Kemasan,PLN,Cemplung,Lubang Tanah,107,5,Ada,Ada,DIPLOMA,Karyawan,Cerai Mati,2,3,898609,1067980,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Ya,Tidak Ada,Hipertensi,Ya,2025-09-15,1,0.8414099514972191,0.02803738317757,0.4793543935224158,0.4793543935224158,1,2,Rentan,1,Normal
3201000000000270,Joko Santoso,3,Jl. Contoh No.58,1,5,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Seng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,26,2,Ada,Ada,SD,Tidak Bekerja,Cerai Hidup,2,4,1756966,2348315,Tidak Ada,Tidak Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,Diabetes,Tidak,2025-01-21,0,0.7481815684863402,0.1153846153846153,0.4605398221686324,0.4605398221686324,1,2,Rentan,1,Normal
3201000000000271,Joko Wijaya,4,Jl. Contoh No.5,9,5,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Seng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,48,3,Tidak Ada,Ada,SARJANA,Tidak Bekerja,Cerai Mati,0,3,2258126,2339450,Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Ya,Sulit,Hipertensi,Tidak,2025-03-27,0,0.96523798328667,0.0833333333333333,0.4724958167009995,0.4724958167009995,1,2,Rentan,1,Normal
3201000000000272,Agus Hidayat,2,Jl. Contoh No.80,3,2,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,51,4,Tidak Ada,Ada,SARJANA,Buruh,Kawin,2,0,4461816,5278637,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Ya,Mudah,Hipertensi,Ya,2025-05-05,0,0.8452591076067553,0.0392156862745098,0.4389917365851838,0.4389917365851838,1,0,Mampu,1,Normal
3201000000000273,Ayu Santoso,3,Jl. Contoh No.36,8,5,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Asbes,PDAM,PLN,Leher Angsa,SPAL,89,3,Ada,Ada,SD,Petani,Cerai Hidup,0,4,1212720,1392035,Tidak Ada,Ada,Ada,Ya,PKH,Ya,Sulit,TBC,Ya,2025-06-21,1,0.8711849917566727,0.0337078651685393,0.4793543935224158,0.4793543935224158,2,1,Menengah,1,Normal
3201000000000274,Siti Saputra,3,Jl. Contoh No.29,4,1,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Seng,PDAM,PLN,Cemplung,SPAL,25,5,Ada,Ada,DIPLOMA,Karyawan,Cerai Hidup,2,1,3516426,3727464,Tidak Ada,Ada,Tidak Ada,Tidak,BLT,Ya,Sulit,TBC,Tidak,2025-05-26,0,0.9433829542015696,0.12,0.5087455390396801,0.5087455390396801,0,0,Mampu,1,Normal
3201000000000275,Agus Hidayat,3,Jl. Contoh No.100,8,4,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Asbes,Air Kemasan,Non-PLN,Leher Angsa,SPAL,61,2,Ada,Tidak Ada,SMA,Pedagang,Cerai Mati,1,3,1727502,1746907,Tidak Ada,Tidak Ada,Ada,Ya,Tidak Ada,Tidak,Tidak Ada,TBC,Tidak,2025-09-18,0,0.9888917956136188,0.0491803278688524,0.4626025734898163,0.4626025734898163,2,2,Rentan,1,Normal
3201000000000276,Tono Wijaya,7,Jl. Contoh No.23,4,3,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Asbes,Air Kemasan,Non-PLN,Leher Angsa,SPAL,27,3,Tidak Ada,Ada,SMA,PNS,Belum Kawin,2,3,1069857,1201436,Ada,Ada,Ada,Ya,BPNT,Ya,Tidak Ada,Hipertensi,Tidak,2025-01-23,1,0.8904818900049607,0.2592592592592592,0.5007422694465378,0.5007422694465378,2,1,Menengah,1,Normal
3201000000000277,Fitri Santoso,5,Jl. Contoh No.153,3,1,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,39,2,Tidak Ada,Ada,SARJANA,Tidak Bekerja,Cerai Hidup,1,3,906667,953683,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Ya,Mudah,Tidak Ada,Ya,2025-09-06,1,0.950700599675154,0.1282051282051282,0.4340865750549689,0.4340865750549689,1,2,Rentan,1,Normal
3201000000000278,Rina Hidayat,6,Jl. Contoh No.129,5,2,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Genteng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,71,5,Ada,Ada,DIPLOMA,Buruh,Kawin,2,3,3810177,4053588,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Ya,Sulit,TBC,Ya,2025-05-04,0,0.939951716849369,0.0845070422535211,0.4998262649892919,0.4998262649892919,2,0,Mampu,1,Normal
3201000000000279,Ayu Santoso,3,Jl. Contoh No.73,3,5,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Seng,Sumur,Non-PLN,Leher Angsa,SPAL,101,1,Ada,Tidak Ada,SD,Karyawan,Kawin,2,3,3193955,3542561,Ada,Ada,Tidak Ada,Ya,BLT,Ya,Sulit,Diabetes,Tidak,2025-09-07,0,0.9015949196075946,0.0297029702970297,0.527468716820004,0.527468716820004,2,0,Mampu,1,Normal
3201000000000280,Siti Hidayat,5,Jl. Contoh No.190,9,1,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Seng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,40,2,Tidak Ada,Ada,SD,Tidak Bekerja,Belum Kawin,0,1,3787912,3484979,Ada,Tidak Ada,Tidak Ada,Ya,BLT,Tidak,Sulit,Asma,Tidak,2025-01-23,1,1.086925344456882,0.125,0.4373547214273767,0.4373547214273767,1,0,Mampu,1,Normal
3201000000000281,Fitri Santoso,3,Jl. Contoh No.146,8,1,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Seng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,60,2,Tidak Ada,Ada,SD,Pedagang,Cerai Hidup,1,0,2473518,2251714,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Sulit,Hipertensi,Ya,2025-08-02,1,1.0985045170034915,0.05,0.4176000239153872,0.4176000239153872,1,1,Menengah,1,Normal
3201000000000282,Fitri Wijaya,5,Jl. Contoh No.94,9,5,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Seng,PDAM,Non-PLN,Cemplung,SPAL,99,1,Ada,Ada,SMP,Petani,Cerai Hidup,1,1,3108105,3863321,Tidak Ada,Ada,Ada,Tidak,Tidak Ada,Ya,Sulit,TBC,Tidak,2025-09-27,0,0.8045163733482151,0.0505050505050505,0.4496228621156751,0.4496228621156751,0,1,Menengah,1,Normal
3201000000000283,Siti Saputra,8,Jl. Contoh No.111,4,4,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Asbes,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,34,3,Tidak Ada,Ada,SARJANA,Buruh,Cerai Mati,0,1,841919,1219931,Tidak Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Sulit,Hipertensi,Ya,2025-04-28,1,0.690136573297998,0.2352941176470588,0.3997767292396824,0.3997767292396824,1,1,Menengah,1,Normal
3201000000000284,Agus Santoso,3,Jl. Contoh No.18,5,4,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Asbes,PDAM,PLN,Cemplung,SPAL,26,1,Tidak Ada,Tidak Ada,SMA,Buruh,Belum Kawin,1,3,2006508,2763650,Tidak Ada,Tidak Ada,Ada,Tidak,BLT,Tidak,Mudah,Asma,Ya,2025-02-24,0,0.7260354965353789,0.1153846153846153,0.4491432004625568,0.4491432004625568,0,2,Rentan,1,Normal
3201000000000285,Rina Wijaya,5,Jl. Contoh No.82,2,4,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Genteng,PDAM,PLN,Cemplung,SPAL,24,2,Ada,Tidak Ada,SARJANA,Buruh,Cerai Mati,0,2,1915453,3155122,Ada,Ada,Ada,Tidak,BLT,Ya,Sulit,Diabetes,Ya,2025-08-21,0,0.6070931647017136,0.2083333333333333,0.4476386796218012,0.4476386796218012,0,1,Menengah,1,Normal
3201000000000286,Andi Saputra,6,Jl. Contoh No.196,6,1,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Asbes,Sumur,PLN,Cemplung,Lubang Tanah,56,4,Tidak Ada,Ada,SD,Petani,Kawin,2,0,3058903,3942574,Tidak Ada,Ada,Tidak Ada,Ya,Tidak Ada,Ya,Tidak Ada,Diabetes,Tidak,2025-04-08,0,0.7758644479469504,0.1071428571428571,0.5087455390396801,0.5087455390396801,1,1,Menengah,1,Normal
3201000000000287,Rina Santoso,4,Jl. Contoh No.119,7,4,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Seng,PDAM,Non-PLN,Cemplung,Lubang Tanah,73,2,Ada,Tidak Ada,SD,Petani,Kawin,0,2,1019110,1460504,Tidak Ada,Tidak Ada,Ada,Tidak,BPNT,Tidak,Mudah,Asma,Tidak,2025-01-26,1,0.6977796705794712,0.0547945205479452,0.4461663972107574,0.4461663972107574,1,2,Rentan,1,Normal
3201000000000288,Agus Saputra,4,Jl. Contoh No.133,3,4,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Genteng,Air Kemasan,PLN,Cemplung,Lubang Tanah,90,2,Tidak Ada,Ada,SD,Petani,Kawin,1,0,4641972,5837448,Ada,Ada,Ada,Tidak,PKH,Ya,Sulit,Diabetes,Ya,2025-04-21,0,0.7952057131815136,0.0444444444444444,0.4900972391305644,0.4900972391305644,1,0,Mampu,1,Normal
3201000000000289,Dewi Saputra,8,Jl. Contoh No.67,1,3,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Genteng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,96,1,Ada,Ada,SMA,Pedagang,Belum Kawin,0,0,1844708,2125954,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Mudah,TBC,Ya,2025-08-21,0,0.8677083323533811,0.0833333333333333,0.4198561701552271,0.4198561701552271,1,2,Rentan,1,Normal
3201000000000290,Ayu Saputra,8,Jl. Contoh No.42,3,3,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Seng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,64,4,Ada,Ada,SARJANA,Tidak Bekerja,Cerai Hidup,0,1,3168179,4022436,Ada,Ada,Ada,Ya,BLT,Ya,Mudah,Tidak Ada,Tidak,2025-03-08,0,0.7876269504350101,0.125,0.5087455390396801,0.5087455390396801,1,0,Mampu,1,Normal
3201000000000291,Dewi Santoso,4,Jl. Contoh No.182,9,3,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Asbes,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,42,2,Tidak Ada,Tidak Ada,SD,Karyawan,Cerai Hidup,0,1,2022395,2744712,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BLT,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-07-07,0,0.7368332269469438,0.0952380952380952,0.4238885226203687,0.4238885226203687,1,2,Rentan,1,Normal
3201000000000292,Rina Wijaya,2,Jl. Contoh No.131,5,5,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Seng,Air Kemasan,Non-PLN,Cemplung,SPAL,34,2,Tidak Ada,Tidak Ada,SMP,Pedagang,Belum Kawin,0,1,5863622,5807459,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Ya,Sulit,Tidak Ada,Tidak,2025-04-15,1,1.0096708388298563,0.0588235294117647,0.4603608705101548,0.4603608705101548,0,0,Mampu,-1,Anomali
3201000000000293,Joko Wijaya,6,Jl. Contoh No.56,2,5,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Seng,Sumur,Non-PLN,Cemplung,Lubang Tanah,60,2,Ada,Ada,DIPLOMA,PNS,Kawin,1,3,3299417,5211382,Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Mudah,Asma,Ya,2025-05-01,0,0.633117472486185,0.1,0.3898426474103714,0.3898426474103714,1,0,Mampu,1,Normal
3201000000000294,Tono Santoso,6,Jl. Contoh No.136,1,3,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Asbes,Sumur,Non-PLN,Cemplung,Lubang Tanah,60,3,Tidak Ada,Ada,SARJANA,Pedagang,Cerai Mati,2,0,1920339,2885433,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Tidak,Tidak Ada,Tidak Ada,Ya,2025-04-02,0,0.665528882493546,0.1,0.4420436292400024,0.4420436292400024,1,2,Rentan,1,Normal
3201000000000295,Tono Wijaya,3,Jl. Contoh No.23,4,3,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Genteng,PDAM,PLN,Leher Angsa,SPAL,58,1,Tidak Ada,Tidak Ada,SARJANA,PNS,Cerai Hidup,2,1,1515672,1381942,Ada,Tidak Ada,Ada,Ya,BLT,Ya,Tidak Ada,TBC,Tidak,2025-02-17,1,1.0967696184065612,0.0517241379310344,0.4211102070414109,0.4211102070414109,2,2,Rentan,1,Normal
3201000000000296,Ayu Saputra,3,Jl. Contoh No.24,5,3,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Seng,Sumur,PLN,Leher Angsa,SPAL,83,1,Ada,Ada,SMP,PNS,Cerai Mati,0,3,5017887,4611288,Ada,Tidak Ada,Ada,Tidak,BLT,Tidak,Tidak Ada,Hipertensi,Ya,2025-03-08,1,1.0881747138760365,0.036144578313253,0.4328027927808562,0.4328027927808562,2,0,Mampu,1,Normal
3201000000000297,Andi Wijaya,8,Jl. Contoh No.103,4,1,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Seng,PDAM,PLN,Leher Angsa,Lubang Tanah,33,1,Ada,Ada,DIPLOMA,Buruh,Cerai Hidup,0,3,4441009,4295273,Tidak Ada,Tidak Ada,Tidak Ada,Ya,PKH,Tidak,Sulit,Hipertensi,Ya,2025-07-17,1,1.033929391682438,0.2424242424242424,0.3951735364645738,0.3951735364645738,1,0,Mampu,1,Normal
3201000000000298,Ayu Santoso,2,Jl. Contoh No.167,7,4,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Asbes,Sumur,Non-PLN,Cemplung,Lubang Tanah,33,1,Ada,Ada,SMP,Petani,Kawin,0,4,776282,945913,Tidak Ada,Ada,Ada,Ya,BLT,Ya,Tidak Ada,TBC,Tidak,2025-07-04,1,0.8206695541767584,0.0606060606060606,0.4313866778462337,0.4313866778462337,1,1,Menengah,1,Normal
3201000000000299,Dewi Hidayat,7,Jl. Contoh No.74,10,3,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Genteng,Air Kemasan,Non-PLN,Cemplung,SPAL,41,3,Ada,Ada,SMP,Pedagang,Cerai Mati,0,0,3270935,4653800,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BPNT,Tidak,Mudah,Hipertensi,Ya,2025-06-16,0,0.7028525076281749,0.1707317073170731,0.4493776391088531,0.4493776391088531,2,0,Mampu,1,Normal
3201000000000300,Budi Santoso,6,Jl. Contoh No.175,5,2,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Genteng,Sumur,PLN,Cemplung,Lubang Tanah,77,4,Tidak Ada,Tidak Ada,DIPLOMA,Pedagang,Cerai Hidup,1,0,2154491,2576267,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Tidak,Tidak Ada,Asma,Ya,2025-03-14,0,0.8362840497510545,0.0779220779220779,0.4170925961234071,0.4170925961234071,1,2,Rentan,1,Normal
3201000000000301,Dewi Saputra,4,Jl. Contoh No.53,2,2,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Bambu,Asbes,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,106,3,Tidak Ada,Tidak Ada,SARJANA,PNS,Cerai Hidup,1,1,2968118,3496363,Ada,Tidak Ada,Ada,Tidak,Tidak Ada,Tidak,Sulit,Tidak Ada,Ya,2025-08-22,0,0.8489158591370518,0.0377358490566037,0.4793543935224158,0.4793543935224158,1,2,Rentan,1,Normal
3201000000000302,Joko Wijaya,4,Jl. Contoh No.125,5,1,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Genteng,Sumur,Non-PLN,Leher Angsa,SPAL,82,3,Ada,Tidak Ada,SMA,Tidak Bekerja,Kawin,0,2,1516577,1760201,Ada,Tidak Ada,Tidak Ada,Ya,PKH,Tidak,Mudah,Hipertensi,Tidak,2025-02-10,0,0.8615930794267246,0.048780487804878,0.4793543935224158,0.4793543935224158,2,2,Rentan,1,Normal
3201000000000303,Dewi Saputra,5,Jl. Contoh No.103,2,3,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Genteng,Air Kemasan,Non-PLN,Cemplung,SPAL,107,2,Tidak Ada,Ada,DIPLOMA,Karyawan,Belum Kawin,1,2,4766364,4469302,Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Mudah,Hipertensi,Tidak,2025-06-17,1,1.0664672022611137,0.0467289719626168,0.4020460490064747,0.4020460490064747,0,0,Mampu,1,Normal
3201000000000304,Tono Saputra,5,Jl. Contoh No.8,9,1,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Seng,PDAM,PLN,Cemplung,SPAL,99,5,Tidak Ada,Ada,DIPLOMA,Buruh,Cerai Mati,2,0,2824976,3471193,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-02-27,0,0.813834321514246,0.0505050505050505,0.4496228621156751,0.4496228621156751,2,2,Rentan,1,Normal
3201000000000305,Siti Santoso,7,Jl. Contoh No.53,9,2,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Genteng,Sumur,PLN,Cemplung,Lubang Tanah,112,1,Tidak Ada,Ada,SD,Petani,Kawin,0,4,3384658,3279209,Ada,Ada,Ada,Ya,PKH,Tidak,Mudah,Asma,Tidak,2025-07-02,1,1.0321568402623926,0.0625,0.4367351416963794,0.4367351416963794,1,1,Menengah,1,Normal
3201000000000306,Agus Wijaya,8,Jl. Contoh No.140,5,5,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Seng,Sumur,Non-PLN,Leher Angsa,SPAL,43,2,Ada,Ada,SARJANA,Tidak Bekerja,Belum Kawin,1,3,3277925,3893672,Tidak Ada,Tidak Ada,Ada,Tidak,BLT,Tidak,Sulit,TBC,Ya,2025-08-14,0,0.8418595608464196,0.1860465116279069,0.4189632031027956,0.4189632031027956,0,0,Mampu,1,Normal
