nik_kepala_keluarga,nama_kepala_keluarga,jumlah_anggota_keluarga,alamat,rt,rw,kelurahan,kecamatan,kabupaten_kota,provinsi,status_kepemilikan_rumah,jenis_lantai,jenis_dinding,jenis_atap,sumber_air_minum,sumber_penerangan,jenis_kloset,fasilitas_buang_tinja,luas_lantai,jumlah_kamar_tidur,akses_internet,akses_listrik,pendidikan_kepala_keluarga,pekerjaan_kepala_keluarga,status_perkawinan,jumlah_anak_balita,jumlah_anak_sekolah,pengeluaran_per_bulan,pendapatan_per_bulan,kepemilikan_lahan,kepemilikan_kendaraan,kepemilikan_tabungan,penerima_bansos,jenis_bansos,status_stunting,akses_fasilitas_kesehatan,riwayat_penyakit_kronis,disabilitas,tanggal_update,is_poor
3201000000000330,Joko Hidayat,3,Jl. Contoh No.162,02,01,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Asbes,Air Kemasan,PLN,Leher Angsa,SPAL,71,5,Tidak Ada,Ada,SD,PNS,Cerai Hidup,1,2,3419020,5224072,Tidak Ada,Ada,Ada,Tidak,Tidak Ada,Ya,Sulit,Hipertensi,Tidak,2025-09-16,0
3201000000000331,Rina Santoso,2,Jl. Contoh No.109,02,04,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Seng,Air Kemasan,PLN,Leher Angsa,SPAL,76,1,Ada,Tidak Ada,Diploma,Buruh,Cerai Mati,0,4,2658005,3199772,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Sulit,Diabetes,Tidak,2025-06-19,0
3201000000000332,Dewi Hidayat,6,Jl. Contoh No.155,05,04,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Seng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,21,3,Tidak Ada,Ada,SMP,PNS,Kawin,0,2,2528308,2934347,Ada,Ada,Ada,Tidak,BLT,Ya,Mudah,Asma,Tidak,2025-03-03,0
3201000000000333,Dewi Hidayat,4,Jl. Contoh No.110,10,03,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Asbes,Air Kemasan,PLN,Leher Angsa,SPAL,33,2,Tidak Ada,Ada,SMA,Karyawan,Kawin,0,4,3103247,3393712,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Ya,Mudah,Hipertensi,Ya,2025-02-26,0
3201000000000334,Budi Hidayat,2,Jl. Contoh No.14,03,05,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Asbes,PDAM,Non-PLN,Leher Angsa,SPAL,91,4,Tidak Ada,Tidak Ada,Diploma,Pedagang,Cerai Hidup,2,2,1577110,1882596,Ada,Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,TBC,Tidak,2025-05-22,0
3201000000000335,Budi Hidayat,8,Jl. Contoh No.120,06,04,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Genteng,PDAM,Non-PLN,Leher Angsa,SPAL,45,4,Tidak Ada,Ada,SD,Karyawan,Cerai Hidup,1,0,4621431,5970145,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Tidak Ada,TBC,Tidak,2025-01-23,0
3201000000000336,Fitri Santoso,8,Jl. Contoh No.184,08,05,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Genteng,PDAM,PLN,Leher Angsa,Lubang Tanah,23,5,Ada,Ada,SMP,Petani,Cerai Mati,0,0,3611477,5745148,Tidak Ada,Ada,Tidak Ada,Ya,BLT,Ya,Tidak Ada,Asma,Ya,2025-06-27,0
3201000000000337,Ayu Santoso,7,Jl. Contoh No.104,07,01,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,76,1,Tidak Ada,Ada,Sarjana,PNS,Belum Kawin,2,0,5211710,5422833,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BLT,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-02-04,0
3201000000000338,Fitri Santoso,8,Jl. Contoh No.44,01,02,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Genteng,Air Kemasan,PLN,Cemplung,SPAL,115,2,Tidak Ada,Ada,Diploma,Tidak Bekerja,Cerai Hidup,0,2,848662,1224923,Ada,Tidak Ada,Tidak Ada,Ya,BPNT,Tidak,Mudah,Hipertensi,Tidak,2025-05-23,1
3201000000000339,Fitri Hidayat,4,Jl. Contoh No.198,09,04,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,109,4,Tidak Ada,Tidak Ada,SMP,Pedagang,Cerai Hidup,0,4,1077477,1275208,Ada,Tidak Ada,Ada,Tidak,BLT,Ya,Mudah,Asma,Ya,2025-08-05,1
3201000000000340,Fitri Santoso,4,Jl. Contoh No.180,02,03,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Asbes,PDAM,Non-PLN,Leher Angsa,SPAL,65,3,Ada,Tidak Ada,Sarjana,Buruh,Kawin,1,4,3195010,3622934,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Tidak,Tidak Ada,Diabetes,Tidak,2025-08-22,0
3201000000000341,Dewi Santoso,5,Jl. Contoh No.110,05,05,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Bambu,Genteng,Air Kemasan,PLN,Cemplung,SPAL,92,2,Ada,Tidak Ada,SD,Petani,Cerai Hidup,0,2,908059,836626,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Ya,Mudah,Hipertensi,Tidak,2025-05-03,1
3201000000000342,Dewi Wijaya,7,Jl. Contoh No.143,06,01,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Genteng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,105,4,Tidak Ada,Ada,SD,PNS,Belum Kawin,1,1,1804776,2205588,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Sulit,TBC,Ya,2025-04-20,0
3201000000000343,Andi Santoso,6,Jl. Contoh No.154,07,01,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Asbes,Sumur,PLN,Leher Angsa,Lubang Tanah,75,1,Tidak Ada,Tidak Ada,SMP,PNS,Belum Kawin,1,2,2809377,3596508,Tidak Ada,Tidak Ada,Ada,Tidak,Tidak Ada,Ya,Mudah,TBC,Ya,2025-08-26,0
3201000000000344,Tono Santoso,3,Jl. Contoh No.82,03,05,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Asbes,Sumur,Non-PLN,Cemplung,Lubang Tanah,118,1,Tidak Ada,Tidak Ada,SMA,Tidak Bekerja,Kawin,2,3,1253311,1350647,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Ya,Sulit,Asma,Tidak,2025-02-05,1
3201000000000345,Andi Saputra,5,Jl. Contoh No.13,08,03,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Asbes,PDAM,PLN,Cemplung,Lubang Tanah,74,3,Tidak Ada,Ada,Sarjana,Pedagang,Belum Kawin,1,2,3973014,5450562,Tidak Ada,Ada,Tidak Ada,Tidak,BLT,Ya,Tidak Ada,Tidak Ada,Tidak,2025-01-18,0
3201000000000346,Siti Wijaya,7,Jl. Contoh No.38,08,04,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Seng,Air Kemasan,PLN,Cemplung,SPAL,29,3,Tidak Ada,Ada,SMP,Karyawan,Kawin,1,4,1264764,1969966,Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Mudah,Diabetes,Ya,2025-07-04,0
3201000000000347,Andi Wijaya,7,Jl. Contoh No.13,06,05,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Asbes,Air Kemasan,PLN,Cemplung,SPAL,97,4,Ada,Tidak Ada,SMA,Petani,Cerai Mati,0,0,2762803,3043437,Tidak Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Mudah,Hipertensi,Ya,2025-01-23,0
3201000000000348,Fitri Saputra,6,Jl. Contoh No.108,10,03,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,Sumur,Non-PLN,Cemplung,Lubang Tanah,64,4,Ada,Tidak Ada,Diploma,Buruh,Belum Kawin,2,3,936977,1034542,Tidak Ada,Tidak Ada,Ada,Ya,Tidak Ada,Tidak,Mudah,Hipertensi,Tidak,2025-05-10,1
3201000000000349,Fitri Wijaya,6,Jl. Contoh No.91,10,04,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,88,2,Tidak Ada,Ada,SD,PNS,Belum Kawin,0,0,2717748,4420668,Tidak Ada,Ada,Ada,Tidak,Tidak Ada,Tidak,Mudah,TBC,Tidak,2025-06-25,0
3201000000000350,Ayu Saputra,3,Jl. Contoh No.104,08,04,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Genteng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,117,4,Ada,Ada,Diploma,Karyawan,Cerai Mati,1,3,5699890,5811017,Ada,Ada,Ada,Ya,PKH,Tidak,Mudah,Diabetes,Ya,2025-03-19,0
3201000000000351,Fitri Saputra,6,Jl. Contoh No.131,04,02,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Genteng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,36,3,Ada,Ada,SMP,Karyawan,Cerai Mati,1,1,2204726,3606267,Tidak Ada,Ada,Ada,Tidak,PKH,Tidak,Mudah,Hipertensi,Tidak,2025-02-01,0
3201000000000352,Tono Santoso,8,Jl. Contoh No.107,05,05,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Seng,Air Kemasan,PLN,Cemplung,Lubang Tanah,112,1,Tidak Ada,Tidak Ada,SD,Pedagang,Cerai Mati,2,4,5335286,4860125,Tidak Ada,Tidak Ada,Ada,Ya,BPNT,Tidak,Tidak Ada,Tidak Ada,Ya,2025-06-14,1
3201000000000353,Dewi Hidayat,2,Jl. Contoh No.85,02,04,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Bambu,Asbes,PDAM,Non-PLN,Cemplung,Lubang Tanah,120,4,Tidak Ada,Tidak Ada,Sarjana,Petani,Belum Kawin,0,4,2533361,2539007,Tidak Ada,Ada,Ada,Tidak,BLT,Tidak,Sulit,Hipertensi,Tidak,2025-08-23,0
3201000000000354,Agus Wijaya,6,Jl. Contoh No.75,07,03,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,53,3,Tidak Ada,Tidak Ada,Sarjana,Buruh,Cerai Hidup,2,1,1745032,1795547,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Tidak,Mudah,TBC,Tidak,2025-01-22,0
3201000000000355,Dewi Wijaya,4,Jl. Contoh No.156,02,02,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Seng,Air Kemasan,PLN,Leher Angsa,SPAL,66,1,Tidak Ada,Ada,SMA,Karyawan,Kawin,1,4,1800582,2385970,Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Tidak Ada,Hipertensi,Ya,2025-04-23,0
3201000000000356,Joko Hidayat,2,Jl. Contoh No.191,04,01,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,79,1,Ada,Tidak Ada,SD,Buruh,Cerai Mati,0,3,912611,837497,Ada,Tidak Ada,Ada,Ya,BPNT,Tidak,Sulit,Asma,Ya,2025-07-28,1
3201000000000357,Fitri Saputra,2,Jl. Contoh No.65,07,05,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Genteng,PDAM,Non-PLN,Cemplung,Lubang Tanah,53,5,Ada,Tidak Ada,SMA,Tidak Bekerja,Cerai Hidup,2,3,4108204,5890748,Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Sulit,Hipertensi,Ya,2025-02-25,0
3201000000000358,Rina Hidayat,7,Jl. Contoh No.176,09,02,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Genteng,PDAM,Non-PLN,Cemplung,Lubang Tanah,33,3,Ada,Ada,SMA,Buruh,Belum Kawin,1,1,1374314,1293293,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Mudah,Diabetes,Tidak,2025-05-12,1
3201000000000359,Ayu Saputra,4,Jl. Contoh No.109,10,04,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Genteng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,118,3,Ada,Ada,SMP,Tidak Bekerja,Cerai Hidup,1,2,3178554,3299464,Ada,Tidak Ada,Tidak Ada,Tidak,BLT,Ya,Mudah,Asma,Tidak,2025-05-04,0
3201000000000360,Rina Saputra,2,Jl. Contoh No.200,07,04,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Seng,PDAM,PLN,Leher Angsa,SPAL,101,3,Tidak Ada,Tidak Ada,Diploma,Pedagang,Kawin,1,1,1407779,1845683,Ada,Tidak Ada,Tidak Ada,Ya,BPNT,Tidak,Tidak Ada,Hipertensi,Ya,2025-08-08,0
3201000000000361,Joko Santoso,3,Jl. Contoh No.198,02,03,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Genteng,Sumur,Non-PLN,Cemplung,SPAL,78,3,Tidak Ada,Ada,SMA,Pedagang,Kawin,0,0,4474466,5169723,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Ya,Tidak Ada,Diabetes,Ya,2025-07-02,0
3201000000000362,Siti Santoso,6,Jl. Contoh No.24,09,01,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,118,4,Tidak Ada,Tidak Ada,Diploma,Tidak Bekerja,Belum Kawin,2,2,2547756,2871010,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Sulit,Asma,Tidak,2025-01-20,0
3201000000000363,Tono Wijaya,4,Jl. Contoh No.58,10,03,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Seng,Sumur,Non-PLN,Leher Angsa,SPAL,118,2,Ada,Tidak Ada,SMP,Petani,Kawin,2,4,407345,571621,Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Mudah,Hipertensi,Ya,2025-05-06,1
3201000000000364,Dewi Hidayat,2,Jl. Contoh No.36,08,01,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Seng,Air Kemasan,PLN,Cemplung,SPAL,77,4,Tidak Ada,Ada,SMP,PNS,Kawin,0,1,2621635,2454368,Ada,Ada,Ada,Ya,Tidak Ada,Tidak,Tidak Ada,Diabetes,Tidak,2025-04-07,1
3201000000000365,Siti Saputra,2,Jl. Contoh No.2,07,04,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Asbes,PDAM,PLN,Cemplung,Lubang Tanah,49,1,Tidak Ada,Tidak Ada,SD,Pedagang,Cerai Hidup,0,1,3281359,4509578,Ada,Ada,Ada,Ya,BPNT,Ya,Tidak Ada,TBC,Ya,2025-01-20,0
3201000000000366,Agus Saputra,3,Jl. Contoh No.45,09,02,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Asbes,Sumur,PLN,Leher Angsa,Lubang Tanah,46,3,Tidak Ada,Tidak Ada,SMA,Karyawan,Cerai Hidup,0,0,3288028,3618079,Tidak Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Mudah,Asma,Tidak,2025-09-06,0
3201000000000367,Dewi Santoso,5,Jl. Contoh No.17,02,04,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Asbes,Sumur,PLN,Cemplung,Lubang Tanah,80,3,Ada,Tidak Ada,Sarjana,Pedagang,Kawin,1,3,484199,625312,Ada,Ada,Ada,Ya,BPNT,Ya,Tidak Ada,Tidak Ada,Ya,2025-07-10,1
3201000000000368,Joko Hidayat,7,Jl. Contoh No.119,10,05,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Genteng,PDAM,Non-PLN,Cemplung,SPAL,94,1,Tidak Ada,Ada,SMP,Buruh,Kawin,0,0,1739135,2397699,Ada,Ada,Tidak Ada,Tidak,PKH,Tidak,Sulit,Diabetes,Ya,2025-07-15,0
3201000000000369,Rina Santoso,7,Jl. Contoh No.72,09,03,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Asbes,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,117,5,Tidak Ada,Ada,SMA,PNS,Kawin,2,1,4177731,5711947,Ada,Ada,Tidak Ada,Ya,PKH,Tidak,Mudah,Diabetes,Tidak,2025-08-14,0
3201000000000370,Andi Wijaya,3,Jl. Contoh No.175,04,01,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Asbes,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,89,2,Ada,Tidak Ada,SMP,Petani,Belum Kawin,2,4,3873359,3834959,Ada,Ada,Tidak Ada,Ya,BLT,Ya,Sulit,Diabetes,Tidak,2025-09-14,1
3201000000000371,Joko Santoso,2,Jl. Contoh No.65,09,03,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Seng,Sumur,PLN,Cemplung,SPAL,38,4,Ada,Ada,Diploma,Buruh,Cerai Mati,1,4,2138106,3200471,Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Mudah,TBC,Ya,2025-03-07,0
3201000000000372,Budi Santoso,6,Jl. Contoh No.80,09,01,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Genteng,Air Kemasan,Non-PLN,Cemplung,SPAL,89,5,Tidak Ada,Ada,SD,Tidak Bekerja,Cerai Hidup,1,0,2755417,2810812,Tidak Ada,Tidak Ada,Ada,Tidak,Tidak Ada,Ya,Tidak Ada,TBC,Tidak,2025-04-17,0
3201000000000373,Ayu Wijaya,8,Jl. Contoh No.171,08,04,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Genteng,PDAM,Non-PLN,Cemplung,Lubang Tanah,73,3,Tidak Ada,Ada,SD,Petani,Cerai Mati,0,4,6005121,5560981,Tidak Ada,Ada,Tidak Ada,Tidak,PKH,Tidak,Tidak Ada,Asma,Tidak,2025-09-28,1
3201000000000374,Siti Santoso,2,Jl. Contoh No.196,04,03,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Seng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,102,4,Tidak Ada,Ada,Diploma,Tidak Bekerja,Cerai Mati,2,0,3627248,5547109,Ada,Ada,Ada,Tidak,PKH,Tidak,Sulit,Tidak Ada,Tidak,2025-05-12,0
3201000000000375,Budi Hidayat,5,Jl. Contoh No.179,05,02,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Seng,PDAM,Non-PLN,Cemplung,SPAL,83,1,Tidak Ada,Tidak Ada,Sarjana,Karyawan,Belum Kawin,1,2,1909474,2586255,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Sulit,Hipertensi,Tidak,2025-08-12,0
3201000000000376,Agus Hidayat,2,Jl. Contoh No.29,04,05,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,99,1,Ada,Ada,SD,Tidak Bekerja,Cerai Mati,1,1,3452294,3532173,Tidak Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Ya,Tidak Ada,Diabetes,Ya,2025-06-08,0
3201000000000377,Joko Santoso,5,Jl. Contoh No.58,04,02,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Genteng,Sumur,PLN,Cemplung,SPAL,22,5,Tidak Ada,Tidak Ada,Diploma,Karyawan,Belum Kawin,1,1,2239860,2562788,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BLT,Tidak,Sulit,Diabetes,Ya,2025-06-18,0
3201000000000378,Dewi Wijaya,2,Jl. Contoh No.130,08,05,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,54,5,Ada,Tidak Ada,Sarjana,PNS,Cerai Mati,2,3,1238790,1628207,Ada,Ada,Ada,Tidak,PKH,Tidak,Sulit,Hipertensi,Ya,2025-06-03,0
3201000000000379,Rina Saputra,7,Jl. Contoh No.196,03,04,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Asbes,Air Kemasan,Non-PLN,Cemplung,SPAL,92,5,Tidak Ada,Ada,Sarjana,Tidak Bekerja,Cerai Hidup,0,4,699742,731332,Ada,Tidak Ada,Ada,Ya,PKH,Tidak,Tidak Ada,Hipertensi,Ya,2025-04-20,1
3201000000000380,Rina Santoso,4,Jl. Contoh No.23,02,04,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Asbes,PDAM,Non-PLN,Cemplung,SPAL,63,2,Ada,Tidak Ada,SMA,Buruh,Cerai Mati,1,3,691085,747359,Ada,Ada,Tidak Ada,Tidak,BPNT,Ya,Sulit,Tidak Ada,Tidak,2025-08-25,1
3201000000000381,Budi Santoso,7,Jl. Contoh No.96,02,02,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Genteng,PDAM,Non-PLN,Cemplung,SPAL,92,5,Tidak Ada,Ada,SMP,Buruh,Cerai Mati,0,4,697743,671133,Ada,Tidak Ada,Ada,Ya,BLT,Ya,Sulit,Hipertensi,Ya,2025-08-01,1
3201000000000382,Siti Hidayat,7,Jl. Contoh No.47,10,05,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Genteng,Air Kemasan,PLN,Cemplung,Lubang Tanah,104,5,Tidak Ada,Tidak Ada,SD,Tidak Bekerja,Kawin,1,1,3324713,3114438,Tidak Ada,Ada,Ada,Tidak,BPNT,Tidak,Mudah,Diabetes,Ya,2025-08-26,1
3201000000000383,Andi Saputra,8,Jl. Contoh No.140,04,03,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Genteng,PDAM,Non-PLN,Cemplung,Lubang Tanah,68,1,Tidak Ada,Ada,Diploma,Petani,Cerai Hidup,2,3,4556257,5992895,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Ya,Mudah,Tidak Ada,Tidak,2025-09-06,0
3201000000000384,Joko Saputra,3,Jl. Contoh No.91,09,01,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Seng,Air Kemasan,PLN,Cemplung,SPAL,47,1,Tidak Ada,Ada,SMP,Tidak Bekerja,Cerai Hidup,0,1,3058835,4981967,Tidak Ada,Ada,Ada,Ya,Tidak Ada,Ya,Tidak Ada,Tidak Ada,Tidak,2025-01-08,0
3201000000000385,Ayu Saputra,2,Jl. Contoh No.40,03,05,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Asbes,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,72,1,Tidak Ada,Tidak Ada,Diploma,Pedagang,Belum Kawin,1,2,3820949,3770850,Ada,Tidak Ada,Ada,Tidak,BPNT,Ya,Mudah,Tidak Ada,Ya,2025-03-26,1
3201000000000386,Agus Hidayat,7,Jl. Contoh No.184,07,03,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,PDAM,PLN,Leher Angsa,Lubang Tanah,45,1,Tidak Ada,Ada,SMP,Karyawan,Kawin,1,3,1770048,2038123,Ada,Ada,Ada,Ya,Tidak Ada,Ya,Mudah,Tidak Ada,Ya,2025-07-20,0
3201000000000387,Budi Wijaya,8,Jl. Contoh No.54,06,01,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Asbes,PDAM,PLN,Cemplung,Lubang Tanah,45,1,Tidak Ada,Tidak Ada,SMP,Pedagang,Kawin,0,1,1393705,1697546,Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Ya,Mudah,Asma,Tidak,2025-09-06,0
3201000000000388,Siti Saputra,6,Jl. Contoh No.137,01,05,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Asbes,PDAM,PLN,Leher Angsa,SPAL,107,2,Ada,Tidak Ada,SD,Karyawan,Kawin,1,4,639778,975744,Ada,Ada,Ada,Ya,PKH,Tidak,Tidak Ada,TBC,Tidak,2025-07-15,1
3201000000000389,Rina Saputra,3,Jl. Contoh No.117,09,03,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Seng,Air Kemasan,PLN,Cemplung,Lubang Tanah,40,3,Ada,Tidak Ada,SMA,Buruh,Kawin,1,3,4088345,5638932,Ada,Tidak Ada,Ada,Tidak,BPNT,Tidak,Sulit,TBC,Tidak,2025-08-15,0
3201000000000390,Tono Wijaya,7,Jl. Contoh No.136,04,02,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Seng,Sumur,Non-PLN,Cemplung,Lubang Tanah,67,3,Ada,Tidak Ada,SMP,PNS,Kawin,2,3,2729415,3549764,Tidak Ada,Tidak Ada,Ada,Ya,BPNT,Tidak,Tidak Ada,Hipertensi,Tidak,2025-09-14,0
